Frame,Emotion,Emotion_Confidence,Pose_Roll,Pose_Yaw,Pose_Pitch,Eye_Yaw,Eye_Pitch
885,CALM,43.8132438659668,-4.132723331451416,-6.735052585601807,3.4717254638671875,-8.142247200012207,-13.67072868347168
886,CALM,49.300594329833984,-4.029634475708008,-6.514082908630371,3.588339328765869,-8.251995086669922,-13.564538955688477
887,CALM,49.27734375,-3.9591190814971924,-6.188238620758057,3.3457374572753906,-7.347998142242432,-14.399697303771973
888,SURPRISED,60.769493103027344,-3.854044198989868,-6.11613655090332,3.418623685836792,-7.316441059112549,-13.9891357421875
889,CALM,48.90531921386719,-4.048878192901611,-5.895230770111084,3.176504135131836,-7.334986209869385,-14.493066787719727
890,CALM,48.92856979370117,-3.8094401359558105,-5.946682929992676,3.015733003616333,-7.587821960449219,-14.338698387145996
891,CALM,56.294925689697266,-3.8109984397888184,-6.13809871673584,2.6130878925323486,-7.758542060852051,-13.899735450744629
892,CALM,59.419925689697266,-3.7434446811676025,-5.771644592285156,2.281005859375,-7.717897415161133,-13.871322631835938
893,CALM,74.43359375,-3.5372109413146973,-5.874224662780762,2.384185552597046,-7.341993808746338,-13.835002899169922
894,CALM,89.716796875,-3.3955841064453125,-5.508703708648682,2.083198308944702,-7.435766220092773,-13.759259223937988
895,CALM,90.02510833740234,-3.033170700073242,-5.374985694885254,1.8586925268173218,-6.290318489074707,-13.591621398925781
896,CALM,87.70263671875,-2.945789337158203,-5.34006404876709,1.8186802864074707,-6.195300102233887,-13.395891189575195
897,CALM,89.89990234375,-2.9469356536865234,-5.236633777618408,1.681732416152954,-6.384340286254883,-13.430583953857422
898,CALM,92.32701110839844,-3.1426734924316406,-5.21858024597168,1.824391484260559,-6.680967330932617,-13.867238998413086
899,CALM,93.58258819580078,-3.2288196086883545,-5.085880756378174,1.8536231517791748,-6.83547830581665,-14.251240730285645
900,CALM,94.21038055419922,-3.2389895915985107,-4.860614776611328,1.894077181816101,-7.056254863739014,-13.960049629211426
901,CALM,94.76841735839844,-3.180427074432373,-4.673217296600342,1.78836989402771,-7.0290303230285645,-14.289857864379883
902,CALM,97.00055694580078,-3.1798038482666016,-4.663035869598389,1.6744575500488281,-6.878020286560059,-14.305597305297852
903,CALM,97.27957916259766,-3.245035171508789,-4.543063640594482,1.5472967624664307,-6.866588592529297,-14.440958976745605
904,CALM,96.44252014160156,-3.48895001411438,-4.154872894287109,2.014862060546875,-6.796212196350098,-14.983702659606934
905,CALM,96.44252014160156,-3.4149129390716553,-4.138018608093262,1.9129433631896973,-6.895449161529541,-14.633599281311035
906,CALM,96.09375,-3.5562336444854736,-4.222581386566162,1.9690617322921753,-7.075756549835205,-14.692585945129395
907,CALM,95.25669860839844,-3.4904799461364746,-4.2466816902160645,2.1077115535736084,-7.175025939941406,-14.654228210449219
908,CALM,85.62744140625,-3.6399245262145996,-4.387320041656494,2.0096049308776855,-7.511420249938965,-15.410806655883789
909,CALM,63.69140625,-3.5321574211120605,-4.185766696929932,1.9527446031570435,-7.3034443855285645,-15.56910228729248
910,CALM,55.416019439697266,-3.5581002235412598,-4.321455478668213,1.6228431463241577,-7.235037326812744,-15.78172492980957
911,CALM,49.64936828613281,-3.5582523345947266,-4.208134174346924,1.4914230108261108,-7.315787315368652,-15.457513809204102
912,CALM,51.656253814697266,-3.278616189956665,-4.029155254364014,1.2710773944854736,-7.2643866539001465,-15.404746055603027
913,CALM,83.91845703125,-3.326188325881958,-4.255221366882324,1.070279836654663,-6.913039684295654,-15.115156173706055
914,CALM,81.2939453125,-3.2749698162078857,-4.230289936065674,1.127077341079712,-6.570644378662109,-15.263778686523438
915,CALM,75.41015625,-3.20290207862854,-4.136240005493164,0.9182485342025757,-8.124555587768555,-15.75833511352539
916,CALM,66.1328125,-3.2605836391448975,-4.070180416107178,1.5350450277328491,-8.417579650878906,-17.25741195678711
917,CALM,94.00111389160156,-3.5391998291015625,-4.397306442260742,2.519221782684326,-3.3656489849090576,-25.9788875579834
918,CALM,96.72154235839844,-3.5458712577819824,-4.3507232666015625,2.6171388626098633,5.127750396728516,-17.730480194091797
919,CALM,96.86104583740234,-3.412163257598877,-4.746530532836914,3.725343704223633,1.8076833486557007,-18.476835250854492
920,CALM,92.60602569580078,-3.2486233711242676,-4.972071647644043,4.537937641143799,-4.897887706756592,-24.967084884643555
921,CALM,89.3505859375,-3.031691551208496,-5.2340312004089355,5.523153781890869,-5.538967609405518,-23.138216018676758
922,CALM,86.54296875,-2.892042875289917,-5.4683003425598145,6.561234951019287,-6.672057628631592,-21.03272247314453
923,CALM,74.43359375,-3.026850700378418,-5.685022354125977,6.889200210571289,-7.554263591766357,-20.59264373779297
924,CALM,46.603424072265625,-3.217548131942749,-5.718106269836426,7.09232234954834,-7.78459358215332,-20.180082321166992
925,CALM,48.25428009033203,-3.360243320465088,-5.527621269226074,7.016660213470459,-7.777857303619385,-19.84166145324707
926,CALM,49.021575927734375,-3.598098039627075,-5.472621917724609,6.906492710113525,-7.712954044342041,-19.296199798583984
927,CALM,44.83631134033203,-3.455812454223633,-5.296487331390381,6.2685370445251465,-7.6458563804626465,-18.793033599853516
928,CALM,46.9289436340332,-3.358025312423706,-5.147622585296631,5.975360870361328,-7.7414727210998535,-18.824113845825195
929,CALM,43.20870590209961,-3.1717450618743896,-5.307371139526367,5.657672882080078,-7.94776725769043,-18.343950271606445
930,SURPRISED,51.58654022216797,-3.0365819931030273,-5.2922444343566895,5.0840535163879395,-8.082632064819336,-18.08021354675293
931,CALM,42.51116180419922,-2.822624921798706,-5.596986770629883,4.546817302703857,-8.542043685913086,-18.39556884765625
932,CALM,49.951637268066406,-3.3126800060272217,-5.672119140625,3.6327478885650635,-9.783230781555176,-18.008527755737305
933,CALM,59.322269439697266,-3.3248696327209473,-5.924266338348389,3.2589192390441895,-10.82751750946045,-17.027433395385742
934,CALM,77.119140625,-3.425950288772583,-5.830407619476318,3.270305871963501,-10.60741901397705,-16.744112014770508
935,CALM,56.685550689697266,-3.458911895751953,-5.789432048797607,3.4039862155914307,-10.341269493103027,-16.892614364624023
936,CALM,52.388675689697266,-3.4622204303741455,-5.784900665283203,3.726362705230713,-9.675480842590332,-16.160951614379883
937,CALM,58.150394439697266,-3.5332815647125244,-5.478407382965088,3.5844690799713135,-9.226405143737793,-16.391090393066406
938,CALM,75.654296875,-3.5483415126800537,-5.646399021148682,3.6366353034973145,-8.539712905883789,-16.14826011657715
939,CALM,86.54296875,-3.578249931335449,-5.6630144119262695,4.28814172744751,-8.546431541442871,-15.634867668151855
940,CALM,81.11083984375,-3.3990001678466797,-5.5879807472229,4.5400261878967285,-8.795682907104492,-15.836796760559082
941,CALM,36.61690902709961,-3.2325308322906494,-5.616546154022217,4.666757583618164,-8.615581512451172,-15.895797729492188
942,SURPRISED,61.561988830566406,-3.3127150535583496,-5.579906463623047,5.043984413146973,-9.004842758178711,-15.882491111755371
943,SURPRISED,42.298744201660156,-3.295680046081543,-5.542160987854004,4.894439220428467,-9.40546703338623,-15.614849090576172
944,SURPRISED,49.516815185546875,-3.381892204284668,-5.432955265045166,4.628278732299805,-9.709420204162598,-16.071998596191406
945,CALM,41.60435104370117,-3.245474100112915,-5.3578996658325195,4.238195896148682,-9.306381225585938,-15.631314277648926
946,SURPRISED,75.37235260009766,-3.3128340244293213,-5.43703556060791,4.098199367523193,-9.659158706665039,-15.985490798950195
947,CALM,45.09207534790039,-3.2558281421661377,-5.268950939178467,3.3327999114990234,-9.29297161102295,-15.715628623962402
948,CALM,77.8515625,-3.139238119125366,-5.291933536529541,2.347992181777954,-9.104864120483398,-15.31024169921875
949,CALM,85.74951171875,-3.0928761959075928,-5.376997470855713,1.44419264793396,-8.53661060333252,-15.64653491973877
950,CALM,81.416015625,-2.852952480316162,-5.328090190887451,0.48320287466049194,-7.2967071533203125,-15.301814079284668
951,CALM,86.9091796875,-2.7046291828155518,-5.054775238037109,-0.11685215681791306,-6.7239227294921875,-15.211188316345215
952,CALM,91.83872985839844,-2.3787178993225098,-4.642022132873535,-0.5620982646942139,-6.691620826721191,-15.319244384765625
953,CALM,89.89990234375,-2.165351390838623,-4.697103977203369,-0.8640650510787964,-6.326526641845703,-15.0198392868042
954,CALM,89.16748046875,-2.087329387664795,-4.63984489440918,-0.837404727935791,-6.356180191040039,-14.826285362243652
955,CALM,83.7353515625,-2.218486785888672,-4.830382823944092,-0.8836932182312012,-6.672898292541504,-14.689254760742188
956,CALM,80.68359375,-2.1899514198303223,-4.784718036651611,-0.4012919068336487,-7.038886547088623,-14.87398624420166
957,CALM,72.96875,-2.164102554321289,-4.726994037628174,0.2872058153152466,-7.245121479034424,-15.176194190979004
958,CALM,82.57568359375,-2.266435146331787,-4.649641513824463,0.7692384123802185,-7.427450656890869,-14.77165412902832
959,CALM,83.9794921875,-2.295804500579834,-4.5469441413879395,0.9726909399032593,-7.728035926818848,-14.863576889038086
960,CALM,90.86216735839844,-2.48140811920166,-4.4703850746154785,1.5250579118728638,-7.832275390625,-14.529413223266602
961,CALM,89.716796875,-2.609339952468872,-4.299883842468262,2.1460165977478027,-6.917463779449463,-14.316179275512695
962,CALM,92.32701110839844,-2.5649735927581787,-4.291774749755859,2.342550277709961,-6.974600791931152,-14.855960845947266
963,CALM,91.07142639160156,-2.2694411277770996,-4.260660648345947,2.904074192047119,-6.738168239593506,-15.083313941955566
964,CALM,92.81529235839844,-2.4550139904022217,-4.197601318359375,3.302163600921631,-6.811054229736328,-14.824993133544922
965,CALM,92.1875,-2.3934473991394043,-4.08527135848999,3.0317516326904297,-6.721076488494873,-14.792206764221191
966,CALM,92.74553680419922,-2.343906879425049,-3.91664981842041,2.918264389038086,-6.595973968505859,-14.492168426513672
967,CALM,91.48995208740234,-2.7903990745544434,-3.5616378784179688,2.8246188163757324,-6.673532485961914,-15.306279182434082
968,CALM,50.923831939697266,-2.916318416595459,-3.3779921531677246,2.615030288696289,-6.217901229858398,-15.752439498901367
969,SURPRISED,66.30419158935547,-2.8722453117370605,-3.3726229667663574,2.4199492931365967,-7.156190395355225,-16.332029342651367
970,SURPRISED,68.55387115478516,-2.841531991958618,-3.2792551517486572,2.433680295944214,-7.006762981414795,-16.525333404541016
971,SURPRISED,70.76518249511719,-2.7658870220184326,-3.2088189125061035,2.0734124183654785,-6.949826240539551,-16.443262100219727
972,SURPRISED,70.33203125,-2.8266568183898926,-3.1962578296661377,2.1604509353637695,-6.72316837310791,-16.2822208404541
973,SURPRISED,74.8210678100586,-2.9228334426879883,-3.0841071605682373,1.9410001039505005,-6.704195499420166,-15.901748657226562
974,SURPRISED,76.78994750976562,-2.977428913116455,-3.1358959674835205,1.913114070892334,-6.899496555328369,-15.41960620880127
975,SURPRISED,73.40348052978516,-3.027460813522339,-3.2098326683044434,1.6793978214263916,-5.290531158447266,-15.167434692382812
976,SURPRISED,77.10496520996094,-3.0640475749969482,-3.4156692028045654,1.586103916168213,-5.600783824920654,-15.264608383178711
977,SURPRISED,90.40570068359375,-3.349748134613037,-3.5747945308685303,1.6422072649002075,-5.6550374031066895,-15.339254379272461
978,SURPRISED,91.10814666748047,-3.490858554840088,-3.7550666332244873,1.6724793910980225,-5.599746227264404,-15.560749053955078
979,SURPRISED,95.68256378173828,-3.649738311767578,-3.776339530944824,1.927227258682251,-5.9408345222473145,-15.27682876586914
980,SURPRISED,96.35073852539062,-4.065841197967529,-3.644761800765991,3.318359375,-6.012530326843262,-15.455516815185547
981,SURPRISED,97.63568878173828,-4.1182026863098145,-3.4646377563476562,4.129489421844482,-5.809746265411377,-15.520630836486816
982,SURPRISED,98.1839370727539,-4.0849785804748535,-3.546269178390503,4.733124256134033,-5.6479811668396,-15.599652290344238
983,SURPRISED,97.48149871826172,-4.204351425170898,-3.668125867843628,5.145266532897949,-5.411665916442871,-15.463845252990723
984,SURPRISED,94.87733459472656,-4.222519874572754,-3.6433496475219727,5.365726947784424,-5.270650863647461,-15.780962944030762
985,SURPRISED,76.98683166503906,-3.995854377746582,-3.792274236679077,5.61436128616333,-5.671539306640625,-15.693449020385742
986,CONFUSED,41.23779296875,-4.061842441558838,-3.854748010635376,6.126335144042969,-8.80420207977295,-15.842368125915527
987,CALM,37.0703125,-3.8377108573913574,-3.8633882999420166,5.808960437774658,-8.98466968536377,-15.58499526977539
988,CALM,48.90531921386719,-4.01630973815918,-4.107954025268555,5.750628471374512,-9.086146354675293,-15.963335990905762
989,CALM,53.169925689697266,-3.940396308898926,-4.1245903968811035,5.806602954864502,-9.373845100402832,-15.786380767822266
990,CALM,57.173831939697266,-4.056205749511719,-4.1322760581970215,5.981374740600586,-9.27386474609375,-15.916921615600586
991,CALM,44.25502014160156,-4.23187780380249,-4.0770416259765625,5.985659122467041,-8.983871459960938,-15.420395851135254
992,SURPRISED,63.875572204589844,-4.293529510498047,-4.196528434753418,6.446970462799072,-8.890911102294922,-16.14320182800293
993,SURPRISED,65.84403228759766,-4.369450569152832,-3.931351661682129,6.717700481414795,-6.228476524353027,-16.76331329345703
994,CALM,41.441593170166016,-4.28260612487793,-3.8296916484832764,6.917276382446289,-5.965885639190674,-16.518198013305664
995,CALM,40.83705139160156,-4.236891746520996,-3.5982768535614014,6.911586761474609,-5.3541154861450195,-15.930312156677246
996,CALM,41.650856018066406,-4.2160515785217285,-3.4529407024383545,6.8073248863220215,-5.661729335784912,-15.890609741210938
997,CALM,49.254093170166016,-4.31151819229126,-3.1664884090423584,6.75087308883667,-5.5867438316345215,-15.583550453186035
998,CALM,56.099613189697266,-4.210135459899902,-2.9743428230285645,6.426660060882568,-4.880851745605469,-15.546923637390137
999,CALM,59.175785064697266,-3.9677629470825195,-3.0795199871063232,6.15543270111084,-3.8144137859344482,-15.728120803833008
1000,CALM,59.908206939697266,-3.711103677749634,-3.0517144203186035,5.68119478225708,-3.815605401992798,-15.451515197753906
1001,CALM,86.54296875,-3.7505173683166504,-3.0954413414001465,5.40018892288208,-3.7566633224487305,-15.153358459472656
1002,CALM,92.60602569580078,-3.7823925018310547,-3.2564244270324707,4.987009525299072,-4.1333208084106445,-15.085427284240723
1003,CALM,93.86161041259766,-3.8837528228759766,-3.4177045822143555,4.394559860229492,-3.9942502975463867,-15.343794822692871
1004,CALM,92.1875,-3.773606300354004,-3.3984358310699463,3.7958316802978516,-4.4697265625,-15.193218231201172
1005,CALM,83.55224609375,-3.8738455772399902,-3.1960551738739014,3.350665330886841,-3.901979446411133,-15.213994979858398
1006,CALM,65.64453125,-3.575775623321533,-3.195845365524292,3.230440139770508,-3.7084341049194336,-14.716631889343262
1007,CALM,47.97526168823242,-3.5530762672424316,-3.1052041053771973,2.8268470764160156,-3.486685037612915,-14.352808952331543
1008,CALM,47.97526168823242,-3.4478607177734375,-2.9174766540527344,2.612980604171753,-4.033662796020508,-13.276117324829102
1009,CONFUSED,38.544921875,-3.42734694480896,-2.762620449066162,2.7842226028442383,-3.930497169494629,-13.939027786254883
1010,CONFUSED,35.92912673950195,-3.732649803161621,-2.604283094406128,2.68501615524292,-3.3906567096710205,-14.155975341796875
1011,SURPRISED,36.07803726196289,-3.5641252994537354,-2.6366777420043945,2.756765604019165,-2.1991374492645264,-13.973217010498047
1012,SURPRISED,37.3518180847168,-3.471122980117798,-2.493246078491211,3.008885622024536,-2.3474855422973633,-14.217728614807129
1013,SURPRISED,39.13864517211914,-3.4072132110595703,-2.2911126613616943,3.2176146507263184,-2.457062005996704,-14.545599937438965
1014,SURPRISED,63.04472732543945,-3.4933547973632812,-2.3089592456817627,3.1454856395721436,-2.630934000015259,-14.682599067687988
1015,SURPRISED,65.20492553710938,-3.5293197631835938,-2.2869229316711426,3.002988338470459,-2.7670319080352783,-15.044023513793945
1016,CALM,67.353515625,-3.5591893196105957,-2.487459659576416,3.385904312133789,-2.7604143619537354,-15.909416198730469
1017,CALM,99.58147430419922,-3.6326045989990234,-2.7121429443359375,3.3092808723449707,-2.9701356887817383,-16.597671508789062
1018,CALM,98.88392639160156,-3.3706984519958496,-2.464111328125,3.43377423286438,-3.367920398712158,-15.368210792541504
1019,CALM,94.62890625,-3.426544189453125,-2.428858518600464,3.6563329696655273,-3.335547685623169,-14.84874153137207
1020,CALM,67.59765625,-3.555297613143921,-2.4440536499023438,4.378793239593506,-3.5436463356018066,-14.819518089294434
1021,SAD,53.500972747802734,-3.7117743492126465,-2.1766116619110107,4.960254669189453,-3.509531021118164,-14.875438690185547
1022,CALM,67.841796875,-3.9168689250946045,-1.8361066579818726,5.462183475494385,-3.772223472595215,-14.58804988861084
1023,CONFUSED,49.53857421875,-3.509585380554199,-1.8919706344604492,5.761172771453857,-3.9475481510162354,-14.855292320251465
1024,SURPRISED,63.683837890625,-3.573303461074829,-1.4787447452545166,5.938852787017822,-4.022820949554443,-14.643214225769043
1025,SURPRISED,75.25421905517578,-3.5857093334198,-1.266762137413025,6.189576148986816,-4.0675578117370605,-14.689472198486328
1026,SURPRISED,74.8210678100586,-3.5204524993896484,-1.1588385105133057,6.084396839141846,-4.184013843536377,-14.609105110168457
1027,SURPRISED,62.48230743408203,-3.305818796157837,-1.2211898565292358,5.879286289215088,-3.3210208415985107,-14.494864463806152
1028,CONFUSED,45.479736328125,-3.1620185375213623,-1.3185654878616333,5.871503829956055,-3.2991526126861572,-14.811869621276855
1029,CALM,42.185638427734375,-3.147935628890991,-1.3900551795959473,5.463351249694824,-2.96258544921875,-15.201436042785645
1030,CONFUSED,43.740234375,-3.2283999919891357,-1.2428271770477295,5.265153408050537,-2.7476418018341064,-14.761909484863281
1031,CALM,39.44196319580078,-3.1811928749084473,-0.9263381958007812,5.22824239730835,-2.716066360473633,-14.305439949035645
1032,SURPRISED,85.98046875,-3.393556594848633,-0.8361048102378845,4.723474025726318,-2.6002817153930664,-14.212882041931152
1033,SURPRISED,97.96121215820312,-3.7623603343963623,-0.6123039722442627,5.159866809844971,-2.272026538848877,-14.253823280334473
1034,SURPRISED,98.83497619628906,-3.5588865280151367,-0.5634228587150574,4.743921279907227,-2.2056779861450195,-15.238245010375977
1035,SURPRISED,98.93777465820312,-3.3064119815826416,-0.5337074398994446,4.5607991218566895,-2.6803455352783203,-16.334911346435547
1036,SURPRISED,94.65460968017578,-3.0907700061798096,-0.9018630981445312,3.647409200668335,-2.2700185775756836,-15.62445068359375
1037,CALM,92.95479583740234,-3.4762747287750244,-0.788779079914093,3.4391725063323975,-2.1098368167877197,-16.021533966064453
1038,CALM,98.32588958740234,-3.441051721572876,-0.826521635055542,3.4732604026794434,-2.316666841506958,-16.247846603393555
1039,CALM,95.95423889160156,-3.207050085067749,-0.7133277058601379,3.382993698120117,-2.383530616760254,-16.719749450683594
1040,CALM,92.60602569580078,-2.9534735679626465,-0.41280195116996765,3.506711959838867,-2.495602607727051,-15.975672721862793
1041,CALM,62.71484375,-2.888779878616333,-0.2422941029071808,3.7502853870391846,-2.4917328357696533,-15.6236572265625
1042,CALM,64.66796875,-2.919910192489624,-0.32070621848106384,3.7246968746185303,-2.1983745098114014,-15.039648056030273
1043,CALM,81.2939453125,-2.9362308979034424,-0.5221068263053894,3.5211257934570312,-2.229154109954834,-15.363242149353027
1044,CALM,83.9794921875,-2.8232171535491943,-0.4185592830181122,2.9607057571411133,-2.2159745693206787,-15.209617614746094
1045,CALM,81.66015625,-2.833418369293213,-0.35377201437950134,2.9302682876586914,-2.066429853439331,-15.518438339233398
1046,CALM,56.734378814697266,-2.8898415565490723,-0.36712294816970825,2.606633424758911,-1.5616021156311035,-16.292537689208984
1047,CALM,60.2734375,-2.8482048511505127,-0.21563208103179932,2.4210944175720215,-1.0046231746673584,-16.842037200927734
1048,CALM,56.050785064697266,-2.6640207767486572,0.004063438158482313,2.243497133255005,-0.655393660068512,-17.205087661743164
1049,CALM,53.316410064697266,-2.6380677223205566,0.1080707535147667,2.2018280029296875,-1.1379618644714355,-17.554643630981445
1050,CALM,56.636722564697266,-2.8388047218322754,0.06911726295948029,2.141815423965454,-0.9173219799995422,-16.87974739074707
1051,CALM,54.683597564697266,-2.955127477645874,0.386790007352829,2.4218289852142334,-1.5758998394012451,-16.81591033935547
1052,CALM,55.953128814697266,-2.938812732696533,0.5323964953422546,2.3349335193634033,-1.277788519859314,-16.76726722717285
1053,CALM,61.005859375,-2.9493939876556396,1.139254093170166,2.256289482116699,-1.3029515743255615,-16.165382385253906
1054,CALM,82.57568359375,-2.978916883468628,1.3291122913360596,2.3129868507385254,-1.2634704113006592,-16.446903228759766
1055,CALM,85.4443359375,-3.1878952980041504,1.2192363739013672,2.8511481285095215,-1.3970074653625488,-15.89720344543457
1056,CALM,83.79638671875,-3.174503803253174,1.3219046592712402,2.977649450302124,-1.752142310142517,-16.166675567626953
1057,CALM,81.7822265625,-3.1682028770446777,1.3305491209030151,3.006577253341675,-1.9545363187789917,-15.784186363220215
1058,CALM,82.20947265625,-3.153662919998169,1.3910624980926514,3.265824317932129,-1.6965442895889282,-15.636088371276855
1059,CALM,81.416015625,-3.1402108669281006,1.4451713562011719,3.6650469303131104,-1.542961597442627,-15.094382286071777
1060,CALM,79.072265625,-3.326920509338379,1.4958114624023438,3.572314739227295,-1.1217252016067505,-15.024413108825684
1061,CALM,67.353515625,-3.4386138916015625,1.7253986597061157,3.5600686073303223,-1.0054842233657837,-15.407960891723633
1062,CALM,72.724609375,-3.335684299468994,1.98272705078125,3.7149577140808105,-0.8895660042762756,-15.236013412475586
1063,CALM,58.931644439697266,-3.4382436275482178,2.0042338371276855,3.870389461517334,-1.3904725313186646,-15.493511199951172
1064,CALM,58.833988189697266,-3.45986270904541,2.1059510707855225,3.860520839691162,-1.285956859588623,-15.308935165405273
1065,CALM,51.216800689697266,-3.455129623413086,2.2196877002716064,3.755692481994629,0.09049292653799057,-15.340921401977539
1066,CALM,51.900394439697266,-3.638104200363159,2.2955212593078613,3.675845146179199,0.13373211026191711,-15.898014068603516
1067,CALM,63.203125,-3.597512722015381,2.5032904148101807,3.5185699462890625,0.2815941274166107,-15.792590141296387
1068,CALM,71.259765625,-3.420252561569214,2.395519733428955,3.3997373580932617,0.11405639350414276,-15.855684280395508
1069,CALM,77.119140625,-3.630106210708618,2.8269245624542236,3.1202359199523926,0.10845931619405746,-15.487993240356445
1070,CALM,82.33154296875,-3.6813247203826904,2.955920934677124,2.9248387813568115,-0.23950935900211334,-15.465458869934082
1071,CALM,56.441410064697266,-3.588529586791992,2.8278658390045166,2.937490940093994,-0.48353666067123413,-15.33070182800293
1072,CALM,49.48660659790039,-3.6136722564697266,2.8826231956481934,3.0717437267303467,-0.21809114515781403,-14.899988174438477
1073,CALM,45.71986389160156,-3.5881762504577637,3.103457450866699,3.1154191493988037,-0.24550747871398926,-14.805098533630371
1074,CALM,46.06863784790039,-3.350240468978882,3.17759108543396,3.039541482925415,1.328779935836792,-14.550203323364258
1075,CALM,44.32477569580078,-3.3408796787261963,3.2452335357666016,2.648205041885376,1.7453458309173584,-15.038985252380371
1076,CALM,43.09244918823242,-3.2751317024230957,3.4745631217956543,2.362855911254883,1.5116524696350098,-15.288695335388184
1077,CALM,43.394718170166016,-3.3978328704833984,3.6002700328826904,2.2094576358795166,0.9731478691101074,-14.963613510131836
1078,CALM,41.953125,-3.4584670066833496,4.154611110687256,1.9078587293624878,1.2732304334640503,-15.026408195495605
1079,CONFUSED,44.564208984375,-3.4330356121063232,3.9013328552246094,2.028606414794922,1.6086368560791016,-14.767258644104004
1080,CONFUSED,54.73795700073242,-3.5283830165863037,4.123379230499268,2.0425052642822266,1.510595440864563,-15.054468154907227
1081,CONFUSED,50.933433532714844,-3.349100112915039,4.125237941741943,2.03821063041687,1.562402606010437,-14.946065902709961
1082,CONFUSED,50.70963668823242,-3.3801612854003906,4.080607891082764,2.0996620655059814,1.1700479984283447,-14.729642868041992
1083,CALM,44.25502014160156,-3.196910858154297,4.353158473968506,2.0545809268951416,1.1759871244430542,-14.732891082763672
1084,CONFUSED,44.014892578125,-3.0933284759521484,4.226417064666748,2.398430109024048,1.0078884363174438,-14.753456115722656
1085,CONFUSED,45.845947265625,-3.1577770709991455,4.1461076736450195,2.3003883361816406,1.1918989419937134,-14.64620304107666
1086,CONFUSED,48.531494140625,-3.06097412109375,4.226207733154297,2.3787877559661865,1.0764296054840088,-14.757514953613281
1087,CONFUSED,53.110347747802734,-3.0380232334136963,4.299717426300049,2.247178316116333,1.096865177154541,-14.919151306152344
1088,CONFUSED,57.708335876464844,-3.3261868953704834,4.409731388092041,1.9656100273132324,0.7971556782722473,-14.256194114685059
1089,CONFUSED,58.88834762573242,-3.3919472694396973,4.570359230041504,2.077393054962158,0.26886022090911865,-14.339664459228516
1090,CONFUSED,54.168296813964844,-3.7781424522399902,4.787205219268799,1.8592857122421265,0.4828515350818634,-14.88210678100586
1091,SURPRISED,69.51253509521484,-4.330837726593018,4.667287349700928,1.8663742542266846,1.4765942096710205,-14.809386253356934
1092,SURPRISED,93.76371002197266,-4.146453380584717,4.583431243896484,2.190943717956543,1.2910312414169312,-14.636866569519043
1093,SURPRISED,96.89898681640625,-3.6657354831695557,4.5661940574646,1.9394738674163818,1.3551759719848633,-14.623924255371094
1094,CALM,84.16259765625,-3.530043840408325,4.899449348449707,1.972438931465149,1.1397264003753662,-15.42468547821045
1095,CALM,98.046875,-3.507722854614258,4.874964237213135,1.9392541646957397,1.1333223581314087,-16.080406188964844
1096,CALM,96.44252014160156,-3.5130529403686523,4.903706073760986,2.1505181789398193,1.327634334564209,-16.272220611572266
1097,CALM,96.30301666259766,-3.587179660797119,5.118607997894287,2.5118870735168457,1.1376560926437378,-15.504913330078125
1098,CALM,97.90736389160156,-3.7520711421966553,5.096795082092285,2.6191320419311523,2.280876398086548,-16.257007598876953
1099,SURPRISED,96.76192474365234,-3.3298590183258057,5.140098571777344,2.3539326190948486,2.089106798171997,-15.980195045471191
1100,SURPRISED,98.86924743652344,-3.7237179279327393,4.702901840209961,2.621814012527466,2.0922017097473145,-15.972823143005371
1101,SURPRISED,97.755615234375,-3.872082471847534,4.709784030914307,2.8367433547973633,2.1494925022125244,-15.784314155578613
1102,SURPRISED,98.21820068359375,-3.9427249431610107,4.843868255615234,2.591151714324951,2.485255479812622,-15.734329223632812
1103,SURPRISED,97.27590942382812,-3.975886344909668,4.825578212738037,2.437657117843628,2.460848093032837,-15.651145935058594
1104,SURPRISED,80.90234375,-3.883483409881592,5.148769378662109,2.050168514251709,2.5904159545898438,-15.278257369995117
1105,SURPRISED,65.99742126464844,-3.8421356678009033,5.394638538360596,2.0979714393615723,2.725385904312134,-15.061392784118652
1106,SURPRISED,70.07608032226562,-3.758707284927368,5.427816867828369,1.860844612121582,2.7791011333465576,-14.82404613494873
1107,SURPRISED,72.18277740478516,-3.871412515640259,5.419421672821045,1.6557036638259888,3.6562082767486572,-14.387835502624512
1108,SURPRISED,63.15977096557617,-3.594119071960449,5.548647880554199,2.149716377258301,3.4816577434539795,-14.311235427856445
1109,CONFUSED,52.703453063964844,-3.4720287322998047,5.532316207885742,2.626537799835205,2.2768378257751465,-13.961520195007324
1110,CONFUSED,47.58544921875,-3.569148063659668,5.712032318115234,2.6978049278259277,2.0129852294921875,-13.797189712524414
1111,CONFUSED,49.630126953125,-3.4358365535736084,5.702075004577637,2.803640842437744,1.9373265504837036,-13.895578384399414
1112,CONFUSED,62.73681640625,-3.4895265102386475,5.57681941986084,2.772977828979492,1.931676983833313,-14.199114799499512
1113,CONFUSED,67.6806640625,-3.369170665740967,5.637391567230225,2.411273717880249,1.6631795167922974,-14.418384552001953
1114,CONFUSED,69.420166015625,-3.254730463027954,5.712987899780273,1.8661385774612427,1.634624719619751,-14.481587409973145
1115,CALM,48.99832534790039,-2.9625561237335205,5.660280704498291,1.656426191329956,3.1395390033721924,-13.966236114501953
